,Precision,Recall,Zeroed,NmrNeighbors,NmrRecommendations,,Value,,,,,,,,,NmrRecommendations,Precision,Recall,,NmrNeighbors,Precision,Recall,,NmrRecommendations,NmrNeighbors,Zeroed,,,NmrNeighbors,NmrRecommendations
2056,0.19,0.08,200,84,13,,,,,,,,,,,13,0.19,0.08,,84,0.19,0.08,,13,84,200,,2056,84,13
2057,0.18,0.09,187,84,15,,,,,,,,,,,15,0.18,0.09,,84,0.18,0.09,,15,84,187,,2057,84,15
2058,0.18,0.1,176,84,17,,,,,,,,,,,17,0.18,0.1,,84,0.18,0.1,,17,84,176,,2058,84,17
2059,0.17,0.11,162,84,19,,,,,,,,,,,19,0.17,0.11,,84,0.17,0.11,,19,84,162,,2059,84,19
2060,0.17,0.11,152,84,21,,,,,,,,,,,21,0.17,0.11,,84,0.17,0.11,,21,84,152,,2060,84,21
2061,0.16,0.12,147,84,23,,,,,,,,,,,23,0.16,0.12,,84,0.16,0.12,,23,84,147,,2061,84,23
2062,0.16,0.12,141,84,25,,,,,,,,,,,25,0.16,0.12,,84,0.16,0.12,,25,84,141,,2062,84,25
2063,0.15,0.13,137,84,27,,,,,,,,,,,27,0.15,0.13,,84,0.15,0.13,,27,84,137,,2063,84,27
2064,0.15,0.14,130,84,29,,,,,,,,,,,29,0.15,0.14,,84,0.15,0.14,,29,84,130,,2064,84,29
2065,0.14,0.14,125,84,31,,,,,,,,,,,31,0.14,0.14,,84,0.14,0.14,,31,84,125,,2065,84,31
2066,0.14,0.15,123,84,33,,,,,,,,,,,33,0.14,0.15,,84,0.14,0.15,,33,84,123,,2066,84,33
2067,0.14,0.15,121,84,35,,,,,,,,,,,35,0.14,0.15,,84,0.14,0.15,,35,84,121,,2067,84,35
2068,0.14,0.16,117,84,37,,,,,,,,,,,37,0.14,0.16,,84,0.14,0.16,,37,84,117,,2068,84,37
2069,0.13,0.16,110,84,39,,,,,,,,,,,39,0.13,0.16,,84,0.13,0.16,,39,84,110,,2069,84,39
2070,0.13,0.17,106,84,41,,,,,,,,,,,41,0.13,0.17,,84,0.13,0.17,,41,84,106,,2070,84,41
2071,0.13,0.17,105,84,43,,,,,,,,,,,43,0.13,0.17,,84,0.13,0.17,,43,84,105,,2071,84,43
2072,0.12,0.17,100,84,45,,,,,,,,,,,45,0.12,0.17,,84,0.12,0.17,,45,84,100,,2072,84,45
2073,0.12,0.18,97,84,47,,,,,,,,,,,47,0.12,0.18,,84,0.12,0.18,,47,84,97,,2073,84,47
2074,0.12,0.18,96,84,49,,,,,,,,,,,49,0.12,0.18,,84,0.12,0.18,,49,84,96,,2074,84,49
2075,0.12,0.19,94,84,51,,,,,,,,,,,51,0.12,0.19,,84,0.12,0.19,,51,84,94,,2075,84,51
2076,0.12,0.19,88,84,53,,,,,,,,,,,53,0.12,0.19,,84,0.12,0.19,,53,84,88,,2076,84,53
2077,0.11,0.19,85,84,55,,,,,,,,,,,55,0.11,0.19,,84,0.11,0.19,,55,84,85,,2077,84,55
2078,0.11,0.2,85,84,57,,,,,,,,,,,57,0.11,0.2,,84,0.11,0.2,,57,84,85,,2078,84,57
2079,0.11,0.2,82,84,59,,,,,,,,,,,59,0.11,0.2,,84,0.11,0.2,,59,84,82,,2079,84,59
2080,0.11,0.2,79,84,61,,,,,,,,,,,61,0.11,0.2,,84,0.11,0.2,,61,84,79,,2080,84,61
2081,0.11,0.21,79,84,63,,,,,,,,,,,63,0.11,0.21,,84,0.11,0.21,,63,84,79,,2081,84,63
2082,0.1,0.21,78,84,65,,,,,,,,,,,65,0.1,0.21,,84,0.1,0.21,,65,84,78,,2082,84,65
2083,0.1,0.21,76,84,67,,,,,,,,,,,67,0.1,0.21,,84,0.1,0.21,,67,84,76,,2083,84,67
2084,0.1,0.22,73,84,69,,,,,,,,,,,69,0.1,0.22,,84,0.1,0.22,,69,84,73,,2084,84,69
2085,0.1,0.22,72,84,71,,,,,,,,,,,71,0.1,0.22,,84,0.1,0.22,,71,84,72,,2085,84,71
2086,0.1,0.22,69,84,73,,,,,,,,,,,73,0.1,0.22,,84,0.1,0.22,,73,84,69,,2086,84,73
2087,0.1,0.22,67,84,75,,,,,,,,,,,75,0.1,0.22,,84,0.1,0.22,,75,84,67,,2087,84,75
2088,0.1,0.23,65,84,77,,,,,,,,,,,77,0.1,0.23,,84,0.1,0.23,,77,84,65,,2088,84,77
2089,0.09,0.23,65,84,79,,,,,,,,,,,79,0.09,0.23,,84,0.09,0.23,,79,84,65,,2089,84,79
2090,0.09,0.23,64,84,81,,,,,,,,,,,81,0.09,0.23,,84,0.09,0.23,,81,84,64,,2090,84,81
2091,0.09,0.23,62,84,83,,,,,,,,,,,83,0.09,0.23,,84,0.09,0.23,,83,84,62,,2091,84,83
2092,0.09,0.24,62,84,85,,,,,,,,,,,85,0.09,0.24,,84,0.09,0.24,,85,84,62,,2092,84,85
2093,0.09,0.24,62,84,87,,,,,,,,,,,87,0.09,0.24,,84,0.09,0.24,,87,84,62,,2093,84,87
2094,0.09,0.24,61,84,89,,,,,,,,,,,89,0.09,0.24,,84,0.09,0.24,,89,84,61,,2094,84,89
2095,0.09,0.24,61,84,91,,,,,,,,,,,91,0.09,0.24,,84,0.09,0.24,,91,84,61,,2095,84,91
2096,0.09,0.24,61,84,93,,,,,,,,,,,93,0.09,0.24,,84,0.09,0.24,,93,84,61,,2096,84,93
2097,0.09,0.25,58,84,95,,,,,,,,,,,95,0.09,0.25,,84,0.09,0.25,,95,84,58,,2097,84,95
2098,0.08,0.25,58,84,97,,,,,,,,,,,97,0.08,0.25,,84,0.08,0.25,,97,84,58,,2098,84,97
2099,0.08,0.25,58,84,99,,,,,,,,,,,99,0.08,0.25,,84,0.08,0.25,,99,84,58,,2099,84,99
2100,0.33,0.01,633,86,1,,,,,,,,,,,1,0.33,0.01,,86,0.33,0.01,,1,86,633,,2100,86,1
2101,0.28,0.03,409,86,3,,,,,,,,,,,3,0.28,0.03,,86,0.28,0.03,,3,86,409,,2101,86,3
2102,0.25,0.05,318,86,5,,,,,,,,,,,5,0.25,0.05,,86,0.25,0.05,,5,86,318,,2102,86,5
2103,0.23,0.06,267,86,7,,,,,,,,,,,7,0.23,0.06,,86,0.23,0.06,,7,86,267,,2103,86,7
2104,0.22,0.07,228,86,9,,,,,,,,,,,9,0.22,0.07,,86,0.22,0.07,,9,86,228,,2104,86,9
2105,0.21,0.08,205,86,11,,,,,,,,,,,11,0.21,0.08,,86,0.21,0.08,,11,86,205,,2105,86,11
2106,0.19,0.09,190,86,13,,,,,,,,,,,13,0.19,0.09,,86,0.19,0.09,,13,86,190,,2106,86,13
2107,0.18,0.09,179,86,15,,,,,,,,,,,15,0.18,0.09,,86,0.18,0.09,,15,86,179,,2107,86,15
2108,0.18,0.1,166,86,17,,,,,,,,,,,17,0.18,0.1,,86,0.18,0.1,,17,86,166,,2108,86,17
2109,0.17,0.11,157,86,19,,,,,,,,,,,19,0.17,0.11,,86,0.17,0.11,,19,86,157,,2109,86,19
2110,0.17,0.11,150,86,21,,,,,,,,,,,21,0.17,0.11,,86,0.17,0.11,,21,86,150,,2110,86,21
2111,0.16,0.12,143,86,23,,,,,,,,,,,23,0.16,0.12,,86,0.16,0.12,,23,86,143,,2111,86,23
2112,0.16,0.12,137,86,25,,,,,,,,,,,25,0.16,0.12,,86,0.16,0.12,,25,86,137,,2112,86,25
2113,0.15,0.13,132,86,27,,,,,,,,,,,27,0.15,0.13,,86,0.15,0.13,,27,86,132,,2113,86,27
2114,0.15,0.14,126,86,29,,,,,,,,,,,29,0.15,0.14,,86,0.15,0.14,,29,86,126,,2114,86,29
2115,0.14,0.14,122,86,31,,,,,,,,,,,31,0.14,0.14,,86,0.14,0.14,,31,86,122,,2115,86,31
2116,0.14,0.15,115,86,33,,,,,,,,,,,33,0.14,0.15,,86,0.14,0.15,,33,86,115,,2116,86,33
2117,0.14,0.15,114,86,35,,,,,,,,,,,35,0.14,0.15,,86,0.14,0.15,,35,86,114,,2117,86,35
2118,0.14,0.16,111,86,37,,,,,,,,,,,37,0.14,0.16,,86,0.14,0.16,,37,86,111,,2118,86,37
2119,0.13,0.16,104,86,39,,,,,,,,,,,39,0.13,0.16,,86,0.13,0.16,,39,86,104,,2119,86,39
2120,0.13,0.17,101,86,41,,,,,,,,,,,41,0.13,0.17,,86,0.13,0.17,,41,86,101,,2120,86,41
2121,0.13,0.17,98,86,43,,,,,,,,,,,43,0.13,0.17,,86,0.13,0.17,,43,86,98,,2121,86,43
2122,0.12,0.17,94,86,45,,,,,,,,,,,45,0.12,0.17,,86,0.12,0.17,,45,86,94,,2122,86,45
2123,0.12,0.18,91,86,47,,,,,,,,,,,47,0.12,0.18,,86,0.12,0.18,,47,86,91,,2123,86,47
2124,0.12,0.18,90,86,49,,,,,,,,,,,49,0.12,0.18,,86,0.12,0.18,,49,86,90,,2124,86,49
2125,0.12,0.19,85,86,51,,,,,,,,,,,51,0.12,0.19,,86,0.12,0.19,,51,86,85,,2125,86,51
2126,0.12,0.19,83,86,53,,,,,,,,,,,53,0.12,0.19,,86,0.12,0.19,,53,86,83,,2126,86,53
2127,0.11,0.19,80,86,55,,,,,,,,,,,55,0.11,0.19,,86,0.11,0.19,,55,86,80,,2127,86,55
2128,0.11,0.2,80,86,57,,,,,,,,,,,57,0.11,0.2,,86,0.11,0.2,,57,86,80,,2128,86,57
2129,0.11,0.2,76,86,59,,,,,,,,,,,59,0.11,0.2,,86,0.11,0.2,,59,86,76,,2129,86,59
2130,0.11,0.2,74,86,61,,,,,,,,,,,61,0.11,0.2,,86,0.11,0.2,,61,86,74,,2130,86,61
2131,0.11,0.21,73,86,63,,,,,,,,,,,63,0.11,0.21,,86,0.11,0.21,,63,86,73,,2131,86,63
2132,0.1,0.21,71,86,65,,,,,,,,,,,65,0.1,0.21,,86,0.1,0.21,,65,86,71,,2132,86,65
2133,0.1,0.21,70,86,67,,,,,,,,,,,67,0.1,0.21,,86,0.1,0.21,,67,86,70,,2133,86,67
2134,0.1,0.21,70,86,69,,,,,,,,,,,69,0.1,0.21,,86,0.1,0.21,,69,86,70,,2134,86,69
2135,0.1,0.22,69,86,71,,,,,,,,,,,71,0.1,0.22,,86,0.1,0.22,,71,86,69,,2135,86,71
2136,0.1,0.22,68,86,73,,,,,,,,,,,73,0.1,0.22,,86,0.1,0.22,,73,86,68,,2136,86,73
2137,0.1,0.22,66,86,75,,,,,,,,,,,75,0.1,0.22,,86,0.1,0.22,,75,86,66,,2137,86,75
2138,0.09,0.23,65,86,77,,,,,,,,,,,77,0.09,0.23,,86,0.09,0.23,,77,86,65,,2138,86,77
2139,0.09,0.23,65,86,79,,,,,,,,,,,79,0.09,0.23,,86,0.09,0.23,,79,86,65,,2139,86,79
2140,0.09,0.23,65,86,81,,,,,,,,,,,81,0.09,0.23,,86,0.09,0.23,,81,86,65,,2140,86,81
2141,0.09,0.23,64,86,83,,,,,,,,,,,83,0.09,0.23,,86,0.09,0.23,,83,86,64,,2141,86,83
2142,0.09,0.23,63,86,85,,,,,,,,,,,85,0.09,0.23,,86,0.09,0.23,,85,86,63,,2142,86,85
2143,0.09,0.24,62,86,87,,,,,,,,,,,87,0.09,0.24,,86,0.09,0.24,,87,86,62,,2143,86,87
2144,0.09,0.24,62,86,89,,,,,,,,,,,89,0.09,0.24,,86,0.09,0.24,,89,86,62,,2144,86,89
2145,0.09,0.24,62,86,91,,,,,,,,,,,91,0.09,0.24,,86,0.09,0.24,,91,86,62,,2145,86,91
2146,0.09,0.24,62,86,93,,,,,,,,,,,93,0.09,0.24,,86,0.09,0.24,,93,86,62,,2146,86,93
2147,0.08,0.24,62,86,95,,,,,,,,,,,95,0.08,0.24,,86,0.08,0.24,,95,86,62,,2147,86,95
2148,0.08,0.25,61,86,97,,,,,,,,,,,97,0.08,0.25,,86,0.08,0.25,,97,86,61,,2148,86,97
2149,0.08,0.25,60,86,99,,,,,,,,,,,99,0.08,0.25,,86,0.08,0.25,,99,86,60,,2149,86,99
2150,0.34,0.01,621,88,1,,,,,,,,,,,1,0.34,0.01,,88,0.34,0.01,,1,88,621,,2150,88,1
2151,0.28,0.03,431,88,3,,,,,,,,,,,3,0.28,0.03,,88,0.28,0.03,,3,88,431,,2151,88,3
2152,0.25,0.05,335,88,5,,,,,,,,,,,5,0.25,0.05,,88,0.25,0.05,,5,88,335,,2152,88,5
2153,0.23,0.06,282,88,7,,,,,,,,,,,7,0.23,0.06,,88,0.23,0.06,,7,88,282,,2153,88,7
2154,0.22,0.07,251,88,9,,,,,,,,,,,9,0.22,0.07,,88,0.22,0.07,,9,88,251,,2154,88,9
2155,0.21,0.08,225,88,11,,,,,,,,,,,11,0.21,0.08,,88,0.21,0.08,,11,88,225,,2155,88,11
2156,0.19,0.08,207,88,13,,,,,,,,,,,13,0.19,0.08,,88,0.19,0.08,,13,88,207,,2156,88,13
2157,0.19,0.09,195,88,15,,,,,,,,,,,15,0.19,0.09,,88,0.19,0.09,,15,88,195,,2157,88,15
2158,0.18,0.1,188,88,17,,,,,,,,,,,17,0.18,0.1,,88,0.18,0.1,,17,88,188,,2158,88,17
2159,0.17,0.11,179,88,19,,,,,,,,,,,19,0.17,0.11,,88,0.17,0.11,,19,88,179,,2159,88,19
2160,0.17,0.11,168,88,21,,,,,,,,,,,21,0.17,0.11,,88,0.17,0.11,,21,88,168,,2160,88,21
2161,0.16,0.12,161,88,23,,,,,,,,,,,23,0.16,0.12,,88,0.16,0.12,,23,88,161,,2161,88,23
2162,0.16,0.13,149,88,25,,,,,,,,,,,25,0.16,0.13,,88,0.16,0.13,,25,88,149,,2162,88,25
2163,0.15,0.13,138,88,27,,,,,,,,,,,27,0.15,0.13,,88,0.15,0.13,,27,88,138,,2163,88,27
2164,0.15,0.14,133,88,29,,,,,,,,,,,29,0.15,0.14,,88,0.15,0.14,,29,88,133,,2164,88,29
2165,0.15,0.14,128,88,31,,,,,,,,,,,31,0.15,0.14,,88,0.15,0.14,,31,88,128,,2165,88,31
2166,0.14,0.15,123,88,33,,,,,,,,,,,33,0.14,0.15,,88,0.14,0.15,,33,88,123,,2166,88,33
2167,0.14,0.15,118,88,35,,,,,,,,,,,35,0.14,0.15,,88,0.14,0.15,,35,88,118,,2167,88,35
2168,0.14,0.16,116,88,37,,,,,,,,,,,37,0.14,0.16,,88,0.14,0.16,,37,88,116,,2168,88,37
2169,0.13,0.16,113,88,39,,,,,,,,,,,39,0.13,0.16,,88,0.13,0.16,,39,88,113,,2169,88,39
2170,0.13,0.17,109,88,41,,,,,,,,,,,41,0.13,0.17,,88,0.13,0.17,,41,88,109,,2170,88,41
2171,0.13,0.17,106,88,43,,,,,,,,,,,43,0.13,0.17,,88,0.13,0.17,,43,88,106,,2171,88,43
2172,0.13,0.17,102,88,45,,,,,,,,,,,45,0.13,0.17,,88,0.13,0.17,,45,88,102,,2172,88,45
2173,0.12,0.18,100,88,47,,,,,,,,,,,47,0.12,0.18,,88,0.12,0.18,,47,88,100,,2173,88,47
2174,0.12,0.18,97,88,49,,,,,,,,,,,49,0.12,0.18,,88,0.12,0.18,,49,88,97,,2174,88,49
2175,0.12,0.19,92,88,51,,,,,,,,,,,51,0.12,0.19,,88,0.12,0.19,,51,88,92,,2175,88,51
2176,0.12,0.19,91,88,53,,,,,,,,,,,53,0.12,0.19,,88,0.12,0.19,,53,88,91,,2176,88,53
2177,0.11,0.19,90,88,55,,,,,,,,,,,55,0.11,0.19,,88,0.11,0.19,,55,88,90,,2177,88,55
2178,0.11,0.2,89,88,57,,,,,,,,,,,57,0.11,0.2,,88,0.11,0.2,,57,88,89,,2178,88,57
2179,0.11,0.2,85,88,59,,,,,,,,,,,59,0.11,0.2,,88,0.11,0.2,,59,88,85,,2179,88,59
2180,0.11,0.2,79,88,61,,,,,,,,,,,61,0.11,0.2,,88,0.11,0.2,,61,88,79,,2180,88,61
2181,0.11,0.21,78,88,63,,,,,,,,,,,63,0.11,0.21,,88,0.11,0.21,,63,88,78,,2181,88,63
2182,0.1,0.21,78,88,65,,,,,,,,,,,65,0.1,0.21,,88,0.1,0.21,,65,88,78,,2182,88,65
2183,0.1,0.21,77,88,67,,,,,,,,,,,67,0.1,0.21,,88,0.1,0.21,,67,88,77,,2183,88,67
2184,0.1,0.21,75,88,69,,,,,,,,,,,69,0.1,0.21,,88,0.1,0.21,,69,88,75,,2184,88,69
2185,0.1,0.22,71,88,71,,,,,,,,,,,71,0.1,0.22,,88,0.1,0.22,,71,88,71,,2185,88,71
2186,0.1,0.22,69,88,73,,,,,,,,,,,73,0.1,0.22,,88,0.1,0.22,,73,88,69,,2186,88,73
2187,0.1,0.22,64,88,75,,,,,,,,,,,75,0.1,0.22,,88,0.1,0.22,,75,88,64,,2187,88,75
2188,0.1,0.23,62,88,77,,,,,,,,,,,77,0.1,0.23,,88,0.1,0.23,,77,88,62,,2188,88,77
2189,0.09,0.23,62,88,79,,,,,,,,,,,79,0.09,0.23,,88,0.09,0.23,,79,88,62,,2189,88,79
2190,0.09,0.23,61,88,81,,,,,,,,,,,81,0.09,0.23,,88,0.09,0.23,,81,88,61,,2190,88,81
2191,0.09,0.23,60,88,83,,,,,,,,,,,83,0.09,0.23,,88,0.09,0.23,,83,88,60,,2191,88,83
2192,0.09,0.24,59,88,85,,,,,,,,,,,85,0.09,0.24,,88,0.09,0.24,,85,88,59,,2192,88,85
2193,0.09,0.24,59,88,87,,,,,,,,,,,87,0.09,0.24,,88,0.09,0.24,,87,88,59,,2193,88,87
2194,0.09,0.24,58,88,89,,,,,,,,,,,89,0.09,0.24,,88,0.09,0.24,,89,88,58,,2194,88,89
2195,0.09,0.24,58,88,91,,,,,,,,,,,91,0.09,0.24,,88,0.09,0.24,,91,88,58,,2195,88,91
2196,0.09,0.25,58,88,93,,,,,,,,,,,93,0.09,0.25,,88,0.09,0.25,,93,88,58,,2196,88,93
2197,0.09,0.25,57,88,95,,,,,,,,,,,95,0.09,0.25,,88,0.09,0.25,,95,88,57,,2197,88,95
2198,0.08,0.25,57,88,97,,,,,,,,,,,97,0.08,0.25,,88,0.08,0.25,,97,88,57,,2198,88,97
2199,0.08,0.25,57,88,99,,,,,,,,,,,99,0.08,0.25,,88,0.08,0.25,,99,88,57,,2199,88,99
2200,0.33,0.01,627,90,1,,,,,,,,,,,1,0.33,0.01,,90,0.33,0.01,,1,90,627,,2200,90,1
2201,0.27,0.03,444,90,3,,,,,,,,,,,3,0.27,0.03,,90,0.27,0.03,,3,90,444,,2201,90,3
2202,0.25,0.05,336,90,5,,,,,,,,,,,5,0.25,0.05,,90,0.25,0.05,,5,90,336,,2202,90,5
2203,0.23,0.06,281,90,7,,,,,,,,,,,7,0.23,0.06,,90,0.23,0.06,,7,90,281,,2203,90,7
2204,0.22,0.07,240,90,9,,,,,,,,,,,9,0.22,0.07,,90,0.22,0.07,,9,90,240,,2204,90,9
2205,0.21,0.08,217,90,11,,,,,,,,,,,11,0.21,0.08,,90,0.21,0.08,,11,90,217,,2205,90,11
2206,0.2,0.09,206,90,13,,,,,,,,,,,13,0.2,0.09,,90,0.2,0.09,,13,90,206,,2206,90,13
2207,0.19,0.09,195,90,15,,,,,,,,,,,15,0.19,0.09,,90,0.19,0.09,,15,90,195,,2207,90,15
2208,0.18,0.1,189,90,17,,,,,,,,,,,17,0.18,0.1,,90,0.18,0.1,,17,90,189,,2208,90,17
2209,0.17,0.11,180,90,19,,,,,,,,,,,19,0.17,0.11,,90,0.17,0.11,,19,90,180,,2209,90,19
2210,0.17,0.11,169,90,21,,,,,,,,,,,21,0.17,0.11,,90,0.17,0.11,,21,90,169,,2210,90,21
2211,0.16,0.12,161,90,23,,,,,,,,,,,23,0.16,0.12,,90,0.16,0.12,,23,90,161,,2211,90,23
2212,0.16,0.13,156,90,25,,,,,,,,,,,25,0.16,0.13,,90,0.16,0.13,,25,90,156,,2212,90,25
2213,0.15,0.13,146,90,27,,,,,,,,,,,27,0.15,0.13,,90,0.15,0.13,,27,90,146,,2213,90,27
2214,0.15,0.14,143,90,29,,,,,,,,,,,29,0.15,0.14,,90,0.15,0.14,,29,90,143,,2214,90,29
2215,0.15,0.14,134,90,31,,,,,,,,,,,31,0.15,0.14,,90,0.15,0.14,,31,90,134,,2215,90,31
2216,0.14,0.15,125,90,33,,,,,,,,,,,33,0.14,0.15,,90,0.14,0.15,,33,90,125,,2216,90,33
2217,0.14,0.15,116,90,35,,,,,,,,,,,35,0.14,0.15,,90,0.14,0.15,,35,90,116,,2217,90,35
2218,0.14,0.16,115,90,37,,,,,,,,,,,37,0.14,0.16,,90,0.14,0.16,,37,90,115,,2218,90,37
2219,0.13,0.16,114,90,39,,,,,,,,,,,39,0.13,0.16,,90,0.13,0.16,,39,90,114,,2219,90,39
2220,0.13,0.17,111,90,41,,,,,,,,,,,41,0.13,0.17,,90,0.13,0.17,,41,90,111,,2220,90,41
2221,0.13,0.17,106,90,43,,,,,,,,,,,43,0.13,0.17,,90,0.13,0.17,,43,90,106,,2221,90,43
2222,0.13,0.18,103,90,45,,,,,,,,,,,45,0.13,0.18,,90,0.13,0.18,,45,90,103,,2222,90,45
2223,0.12,0.18,99,90,47,,,,,,,,,,,47,0.12,0.18,,90,0.12,0.18,,47,90,99,,2223,90,47
2224,0.12,0.18,97,90,49,,,,,,,,,,,49,0.12,0.18,,90,0.12,0.18,,49,90,97,,2224,90,49
2225,0.12,0.19,91,90,51,,,,,,,,,,,51,0.12,0.19,,90,0.12,0.19,,51,90,91,,2225,90,51
2226,0.12,0.19,86,90,53,,,,,,,,,,,53,0.12,0.19,,90,0.12,0.19,,53,90,86,,2226,90,53
2227,0.11,0.2,85,90,55,,,,,,,,,,,55,0.11,0.2,,90,0.11,0.2,,55,90,85,,2227,90,55
2228,0.11,0.2,83,90,57,,,,,,,,,,,57,0.11,0.2,,90,0.11,0.2,,57,90,83,,2228,90,57
2229,0.11,0.2,81,90,59,,,,,,,,,,,59,0.11,0.2,,90,0.11,0.2,,59,90,81,,2229,90,59
2230,0.11,0.2,80,90,61,,,,,,,,,,,61,0.11,0.2,,90,0.11,0.2,,61,90,80,,2230,90,61
2231,0.11,0.21,80,90,63,,,,,,,,,,,63,0.11,0.21,,90,0.11,0.21,,63,90,80,,2231,90,63
2232,0.1,0.21,77,90,65,,,,,,,,,,,65,0.1,0.21,,90,0.1,0.21,,65,90,77,,2232,90,65
2233,0.1,0.21,77,90,67,,,,,,,,,,,67,0.1,0.21,,90,0.1,0.21,,67,90,77,,2233,90,67
2234,0.1,0.22,74,90,69,,,,,,,,,,,69,0.1,0.22,,90,0.1,0.22,,69,90,74,,2234,90,69
2235,0.1,0.22,71,90,71,,,,,,,,,,,71,0.1,0.22,,90,0.1,0.22,,71,90,71,,2235,90,71
2236,0.1,0.22,69,90,73,,,,,,,,,,,73,0.1,0.22,,90,0.1,0.22,,73,90,69,,2236,90,73
2237,0.1,0.23,66,90,75,,,,,,,,,,,75,0.1,0.23,,90,0.1,0.23,,75,90,66,,2237,90,75
2238,0.1,0.23,65,90,77,,,,,,,,,,,77,0.1,0.23,,90,0.1,0.23,,77,90,65,,2238,90,77
2239,0.09,0.23,65,90,79,,,,,,,,,,,79,0.09,0.23,,90,0.09,0.23,,79,90,65,,2239,90,79
2240,0.09,0.23,65,90,81,,,,,,,,,,,81,0.09,0.23,,90,0.09,0.23,,81,90,65,,2240,90,81
2241,0.09,0.24,65,90,83,,,,,,,,,,,83,0.09,0.24,,90,0.09,0.24,,83,90,65,,2241,90,83
2242,0.09,0.24,65,90,85,,,,,,,,,,,85,0.09,0.24,,90,0.09,0.24,,85,90,65,,2242,90,85
2243,0.09,0.24,65,90,87,,,,,,,,,,,87,0.09,0.24,,90,0.09,0.24,,87,90,65,,2243,90,87
2244,0.09,0.24,63,90,89,,,,,,,,,,,89,0.09,0.24,,90,0.09,0.24,,89,90,63,,2244,90,89
2245,0.09,0.24,63,90,91,,,,,,,,,,,91,0.09,0.24,,90,0.09,0.24,,91,90,63,,2245,90,91
2246,0.09,0.25,63,90,93,,,,,,,,,,,93,0.09,0.25,,90,0.09,0.25,,93,90,63,,2246,90,93
2247,0.09,0.25,60,90,95,,,,,,,,,,,95,0.09,0.25,,90,0.09,0.25,,95,90,60,,2247,90,95
2248,0.09,0.25,59,90,97,,,,,,,,,,,97,0.09,0.25,,90,0.09,0.25,,97,90,59,,2248,90,97
2249,0.08,0.25,59,90,99,,,,,,,,,,,99,0.08,0.25,,90,0.08,0.25,,99,90,59,,2249,90,99
2250,0.34,0.01,620,92,1,,,,,,,,,,,1,0.34,0.01,,92,0.34,0.01,,1,92,620,,2250,92,1
2251,0.28,0.03,425,92,3,,,,,,,,,,,3,0.28,0.03,,92,0.28,0.03,,3,92,425,,2251,92,3
2252,0.26,0.05,329,92,5,,,,,,,,,,,5,0.26,0.05,,92,0.26,0.05,,5,92,329,,2252,92,5
2253,0.24,0.06,273,92,7,,,,,,,,,,,7,0.24,0.06,,92,0.24,0.06,,7,92,273,,2253,92,7
2254,0.22,0.07,246,92,9,,,,,,,,,,,9,0.22,0.07,,92,0.22,0.07,,9,92,246,,2254,92,9
2255,0.21,0.08,224,92,11,,,,,,,,,,,11,0.21,0.08,,92,0.21,0.08,,11,92,224,,2255,92,11
2256,0.2,0.09,205,92,13,,,,,,,,,,,13,0.2,0.09,,92,0.2,0.09,,13,92,205,,2256,92,13
2257,0.19,0.09,197,92,15,,,,,,,,,,,15,0.19,0.09,,92,0.19,0.09,,15,92,197,,2257,92,15
2258,0.18,0.1,189,92,17,,,,,,,,,,,17,0.18,0.1,,92,0.18,0.1,,17,92,189,,2258,92,17
2259,0.17,0.11,179,92,19,,,,,,,,,,,19,0.17,0.11,,92,0.17,0.11,,19,92,179,,2259,92,19
2260,0.17,0.11,170,92,21,,,,,,,,,,,21,0.17,0.11,,92,0.17,0.11,,21,92,170,,2260,92,21
2261,0.16,0.12,162,92,23,,,,,,,,,,,23,0.16,0.12,,92,0.16,0.12,,23,92,162,,2261,92,23
2262,0.16,0.13,159,92,25,,,,,,,,,,,25,0.16,0.13,,92,0.16,0.13,,25,92,159,,2262,92,25
2263,0.16,0.13,152,92,27,,,,,,,,,,,27,0.16,0.13,,92,0.16,0.13,,27,92,152,,2263,92,27
2264,0.15,0.14,144,92,29,,,,,,,,,,,29,0.15,0.14,,92,0.15,0.14,,29,92,144,,2264,92,29
2265,0.15,0.14,133,92,31,,,,,,,,,,,31,0.15,0.14,,92,0.15,0.14,,31,92,133,,2265,92,31
2266,0.14,0.15,128,92,33,,,,,,,,,,,33,0.14,0.15,,92,0.14,0.15,,33,92,128,,2266,92,33
2267,0.14,0.15,125,92,35,,,,,,,,,,,35,0.14,0.15,,92,0.14,0.15,,35,92,125,,2267,92,35
2268,0.14,0.16,121,92,37,,,,,,,,,,,37,0.14,0.16,,92,0.14,0.16,,37,92,121,,2268,92,37
2269,0.14,0.16,114,92,39,,,,,,,,,,,39,0.14,0.16,,92,0.14,0.16,,39,92,114,,2269,92,39
2270,0.13,0.17,114,92,41,,,,,,,,,,,41,0.13,0.17,,92,0.13,0.17,,41,92,114,,2270,92,41
2271,0.13,0.17,108,92,43,,,,,,,,,,,43,0.13,0.17,,92,0.13,0.17,,43,92,108,,2271,92,43
2272,0.13,0.18,104,92,45,,,,,,,,,,,45,0.13,0.18,,92,0.13,0.18,,45,92,104,,2272,92,45
2273,0.12,0.18,100,92,47,,,,,,,,,,,47,0.12,0.18,,92,0.12,0.18,,47,92,100,,2273,92,47
2274,0.12,0.18,96,92,49,,,,,,,,,,,49,0.12,0.18,,92,0.12,0.18,,49,92,96,,2274,92,49
2275,0.12,0.19,93,92,51,,,,,,,,,,,51,0.12,0.19,,92,0.12,0.19,,51,92,93,,2275,92,51
